# time jt1 jt2 jt3 jt4 jt5 jt6
0.000000,0.000000,-1.570000,0.000000,0.000000,0.000000,3.140000
0.010000,0.000000,-1.570000,0.000000,0.000000,0.000000,3.140000
0.020000,0.000000,-1.559953,-0.007536,0.030134,0.000000,3.104843
0.030000,-0.000223,-1.540435,-0.021365,0.087625,0.000001,3.046947
0.040000,-0.000862,-1.511988,-0.040375,0.170124,-0.000012,2.974575
0.050000,-0.002075,-1.475118,-0.063576,0.275590,-0.000076,2.893211
0.060000,-0.003980,-1.430298,-0.090096,0.402226,-0.000265,2.806484
0.070000,-0.006648,-1.377963,-0.119179,0.548418,-0.000678,2.716779
0.080000,-0.010091,-1.318512,-0.150184,0.712711,-0.001422,2.625659
0.090000,-0.014258,-1.252305,-0.182587,0.893778,-0.002588,2.534131
0.100000,-0.019051,-1.179667,-0.215962,1.090395,-0.004218,2.442840
0.110000,-0.024343,-1.100902,-0.249964,1.301426,-0.006297,2.352190
0.120000,-0.029996,-1.016296,-0.284311,1.525801,-0.008755,2.262427
0.130000,-0.035887,-0.926127,-0.318767,1.762501,-0.011489,2.173690
0.140000,-0.041905,-0.830665,-0.353129,2.010552,-0.014384,2.086056
0.150000,-0.047962,-0.730181,-0.387229,2.269018,-0.017333,1.999556
0.160000,-0.053989,-0.624937,-0.420923,2.536993,-0.020244,1.914193
0.170000,-0.059928,-0.515196,-0.454092,2.813602,-0.023053,1.829954
0.180000,-0.065735,-0.401211,-0.486640,3.098003,-0.025718,1.746812
0.190000,-0.071371,-0.283233,-0.518496,3.389379,-0.028222,1.664734
0.200000,-0.076806,-0.161506,-0.549609,3.686949,-0.030570,1.583677
0.210000,-0.082009,-0.036270,-0.579953,3.989964,-0.032781,1.503596
0.220000,-0.086955,0.092241,-0.609520,4.297717,-0.034882,1.424436
0.230000,-0.091620,0.223799,-0.638330,4.609539,-0.036895,1.346140
0.240000,-0.095981,0.358178,-0.666419,4.924807,-0.038828,1.268645
0.250000,-0.100017,0.495154,-0.693847,5.242943,-0.040672,1.191883
0.260000,-0.103709,0.634508,-0.720689,5.563413,-0.042392,1.115784
0.270000,-0.107034,0.776017,-0.747032,5.885719,-0.043940,1.040281
0.280000,-0.109971,0.919460,-0.772973,6.209399,-0.045256,0.965306
0.290000,-0.112361,1.065723,-0.800059,6.538598,-0.045896,0.886555
0.300000,-0.114171,1.214573,-0.828317,6.872722,-0.045828,0.805326
0.310000,-0.115629,1.363520,-0.854832,7.201907,-0.045852,0.731104
0.320000,-0.116692,1.512339,-0.879771,7.526002,-0.046036,0.661710
0.330000,-0.117157,1.661948,-0.904779,7.849557,-0.046106,0.591276
0.340000,-0.116929,1.812102,-0.929894,8.172130,-0.046274,0.520240
0.350000,-0.115809,1.962516,-0.954522,8.492437,-0.046507,0.449170
0.360000,-0.113782,2.112983,-0.978739,8.810097,-0.046960,0.378180
0.370000,-0.111206,2.263431,-1.003946,9.126482,-0.048104,0.306802
0.380000,-0.108303,2.413703,-1.030236,9.441179,-0.049679,0.235274
0.390000,-0.105132,2.563585,-1.057015,9.752897,-0.051199,0.164018
0.400000,-0.101791,2.712907,-1.084344,10.061286,-0.052589,0.093017
