# 6-DOF UR5 robot arm csv file for CoppeliaSim animation.
# All lines beginning with # are treated as a comment and ignored.
# Each line below is of the form
# jt1ang jt2ang jt3ang jt4ang jt5ang jt6ang
# where each joint angle is expressed in radians.

0.000000,-1.570000,0.000000,0.000000,0.000000,3.140000
0.000000,-1.570000,0.000000,0.000000,0.000000,3.140000
0.000000,-1.559953,-0.007536,0.030134,0.000000,3.104843
-0.000223,-1.541038,-0.020913,0.085817,0.000001,3.049056
-0.000836,-1.514294,-0.038743,0.163333,-0.000011,2.981396
-0.001949,-1.480636,-0.059896,0.259601,-0.000071,2.907115
-0.003630,-1.440868,-0.083463,0.372030,-0.000236,2.829346
-0.005894,-1.395700,-0.108724,0.498411,-0.000579,2.749936
-0.008710,-1.345748,-0.135121,0.636848,-0.001175,2.669961
-0.012005,-1.291555,-0.162238,0.785700,-0.002078,2.590032
-0.015676,-1.233594,-0.189773,0.943541,-0.003310,2.510482
-0.019607,-1.172283,-0.217507,1.109119,-0.004854,2.431483
-0.023682,-1.107998,-0.245291,1.281331,-0.006659,2.353112
-0.027795,-1.041078,-0.273017,1.459199,-0.008651,2.275391
-0.031861,-0.971833,-0.300614,1.641849,-0.010748,2.198313
-0.035811,-0.900547,-0.328036,1.828502,-0.012871,2.121855
-0.039592,-0.827482,-0.355254,2.018456,-0.014949,2.045988
-0.043170,-0.752879,-0.382255,2.211084,-0.016926,1.970681
-0.046518,-0.676959,-0.409039,2.405821,-0.018760,1.895899
-0.049622,-0.599926,-0.435615,2.602159,-0.020426,1.821614
-0.052473,-0.521967,-0.462001,2.799643,-0.021909,1.747794
-0.055066,-0.443252,-0.488221,2.997865,-0.023208,1.674413
-0.057402,-0.363938,-0.514304,-3.086725,-0.024332,1.601445
-0.059482,-0.284168,-0.540285,-2.888082,-0.025294,1.528865
-0.061311,-0.204071,-0.566202,-2.689679,-0.026114,1.456650
-0.062893,-0.123767,-0.592096,-2.491769,-0.026815,1.384779
-0.064236,-0.043365,-0.618010,-2.294577,-0.027419,1.313230
-0.065346,0.037037,-0.643988,-2.098295,-0.027944,1.241984
-0.066231,0.117350,-0.670078,-1.903090,-0.028408,1.171020
-0.066768,0.198600,-0.697776,-1.704523,-0.028429,1.096078
-0.066951,0.280771,-0.727132,-1.502627,-0.027992,1.018238
-0.067066,0.361459,-0.755080,-1.307273,-0.027916,0.947295
-0.067134,0.440550,-0.781695,-1.118523,-0.028217,0.881183
-0.067022,0.519228,-0.808718,-0.931159,-0.028452,0.813711
-0.066738,0.597435,-0.836177,-0.745298,-0.028610,0.745483
-0.066192,0.675077,-0.863465,-0.561881,-0.028385,0.677128
-0.065385,0.752109,-0.890580,-0.380999,-0.027748,0.608784
-0.064530,0.828584,-0.918879,-0.200882,-0.027312,0.539954
-0.063640,0.904457,-0.948399,-0.021557,-0.027088,0.470868
-0.062615,0.979636,-0.978438,0.155966,-0.026744,0.401975
-0.061461,1.054087,-1.009008,0.331665,-0.026283,0.333260
-0.060048,1.127928,-1.040198,0.505627,-0.025310,0.264544
-0.058370,1.201142,-1.072015,0.677833,-0.023813,0.195863
-0.056717,1.273394,-1.104280,0.848043,-0.022655,0.127604
-0.055101,1.344652,-1.136985,1.016246,-0.021879,0.059686
-0.053379,1.415053,-1.170211,1.182546,-0.021065,-0.008131
-0.051408,1.484679,-1.203974,1.346775,-0.019808,-0.075741
-0.049182,1.553521,-1.238259,1.508910,-0.018113,-0.143150
-0.047008,1.621357,-1.272987,1.669259,-0.016915,-0.210540
-0.044901,1.688169,-1.308130,1.827810,-0.016269,-0.277861
-0.042575,1.754173,-1.343751,1.984343,-0.015307,-0.345016
-0.040031,1.819372,-1.379829,2.138843,-0.014021,-0.412007
-0.037572,1.883515,-1.416228,2.291377,-0.013289,-0.478773
-0.035233,1.946590,-1.452920,2.441941,-0.013130,-0.545329
-0.032730,2.008860,-1.489991,2.590399,-0.012587,-0.611711
-0.030074,2.070338,-1.527415,2.736738,-0.011609,-0.677918
-0.027623,2.130757,-1.565056,2.881130,-0.011180,-0.743970
-0.025283,2.190224,-1.602928,3.023510,-0.010889,-0.809862
-0.022887,2.248895,-1.641059,-3.119409,-0.010156,-0.875582
-0.020730,2.306542,-1.679321,-2.981127,-0.009818,-0.941130
-0.018688,2.363285,-1.717730,-2.844895,-0.009438,-1.006508
-0.016607,2.419260,-1.756308,-2.710787,-0.008537,-1.071718
-0.014799,2.474217,-1.794918,-2.578647,-0.008052,-1.136767
-0.013116,2.528288,-1.833579,-2.448542,-0.007524,-1.201651
-0.011382,2.581622,-1.872322,-2.320549,-0.006438,-1.266375
-0.009933,2.633947,-1.911000,-2.194491,-0.005825,-1.330939
-0.008601,2.685405,-1.949641,-2.070439,-0.005194,-1.395345
-0.007192,2.736162,-1.988284,-1.948468,-0.003980,-1.459593
-0.005944,2.786025,-2.026819,-1.828445,-0.002931,-1.523687
-0.004856,2.834999,-2.065218,-1.710352,-0.002063,-1.587627
-0.003860,2.883143,-2.103479,-1.594201,-0.001192,-1.651414
-0.002950,2.930467,-2.141578,-1.479973,-0.000323,-1.715049
-0.002121,2.976979,-2.179494,-1.367647,0.000541,-1.778532
-0.001365,3.022688,-2.217206,-1.257202,0.001398,-1.841864
-0.000678,3.067604,-2.254694,-1.148615,0.002246,-1.905047
-0.000053,3.111736,-2.291938,-1.041865,0.003086,-1.968081
0.000516,-3.128094,-2.328922,-0.936926,0.003919,-2.030966
0.001034,-3.085504,-2.365628,-0.833774,0.004748,-2.093703
0.001507,-3.043671,-2.402041,-0.732386,0.005577,-2.156291
0.001941,-3.002587,-2.438145,-0.632736,0.006408,-2.218731
0.002341,-2.962242,-2.473927,-0.534798,0.007247,-2.281022
0.002712,-2.922628,-2.509374,-0.438547,0.008097,-2.343165
0.003059,-2.883736,-2.544475,-0.343956,0.008964,-2.405158
0.003388,-2.845558,-2.579217,-0.250999,0.009851,-2.467002
0.003702,-2.808087,-2.613591,-0.159650,0.010764,-2.528695
0.004007,-2.771314,-2.647589,-0.069881,0.011706,-2.590238
0.004307,-2.735231,-2.681201,0.018334,0.012680,-2.651628
0.004606,-2.699832,-2.714421,0.105023,0.013690,-2.712866
0.004907,-2.665109,-2.747242,0.190213,0.014738,-2.773950
0.005216,-2.631056,-2.779660,0.273931,0.015825,-2.834879
0.005535,-2.597666,-2.811669,0.356205,0.016954,-2.895653
0.005868,-2.564933,-2.843265,0.437064,0.018125,-2.956269
0.006218,-2.532851,-2.874446,0.516533,0.019337,-3.016727
0.006589,-2.501414,-2.905210,0.594642,0.020591,-3.077025
0.006984,-2.470617,-2.935556,0.671418,0.021885,-3.137162
0.007405,-2.440454,-2.965482,0.746888,0.023218,3.086049
0.007856,-2.410920,-2.994988,0.821080,0.024587,3.026238
0.008339,-2.382011,-3.024076,0.894021,0.025989,2.966592
0.008856,-2.353721,-3.052747,0.965739,0.027423,2.907112
0.009410,-2.326045,-3.081002,1.036260,0.028884,2.847801
0.010002,-2.298979,-3.108844,1.105610,0.030368,2.788658
0.010757,-2.272409,-3.136324,1.173756,0.032251,2.729686
0.011564,-2.246431,3.119784,1.240782,0.034172,2.670885
0.012283,-2.221164,3.093162,1.306779,0.035702,2.612255
0.013047,-2.196487,3.066941,1.371706,0.037243,2.553801
0.013855,-2.172395,3.041117,1.435589,0.038790,2.495522
0.014706,-2.148883,3.015685,1.498450,0.040340,2.437419
0.015602,-2.125947,2.990642,1.560313,0.041891,2.379494
0.016541,-2.103580,2.965982,1.621200,0.043440,2.321747
0.017522,-2.081777,2.941702,1.681133,0.044986,2.264179
0.018543,-2.060533,2.917797,1.740133,0.046526,2.206791
0.019602,-2.039841,2.894263,1.798221,0.048061,2.149583
0.020698,-2.019696,2.871094,1.855416,0.049590,2.092556
0.021827,-2.000092,2.848286,1.911738,0.051114,2.035711
0.022986,-1.981021,2.825835,1.967206,0.052636,1.979047
0.024172,-1.962478,2.803737,2.021837,0.054156,1.922567
0.025381,-1.944455,2.781986,2.075649,0.055678,1.866269
0.026609,-1.926946,2.760579,2.128658,0.057204,1.810154
0.027853,-1.909944,2.739511,2.180880,0.058739,1.754223
0.029107,-1.893441,2.718778,2.232332,0.060286,1.698475
0.030368,-1.877429,2.698377,2.283027,0.061850,1.642912
0.031632,-1.861900,2.678302,2.332981,0.063434,1.587533
0.032895,-1.846848,2.658550,2.382206,0.065043,1.532338
0.034152,-1.832262,2.639117,2.430716,0.066682,1.477328
0.035401,-1.818135,2.619998,2.478524,0.068353,1.422502
0.036637,-1.804458,2.601191,2.525641,0.070062,1.367861
0.037858,-1.791222,2.582692,2.572079,0.071811,1.313404
0.039060,-1.778418,2.564496,2.617850,0.073603,1.259132
0.040242,-1.766036,2.546600,2.662964,0.075441,1.205044
0.041400,-1.754068,2.528999,2.707431,0.077327,1.151140
0.042534,-1.742504,2.511691,2.751262,0.079264,1.097420
0.043640,-1.731334,2.494672,2.794465,0.081252,1.043884
0.044719,-1.720549,2.477937,2.837051,0.083292,0.990532
0.045769,-1.710138,2.461483,2.879028,0.085385,0.937364
0.046789,-1.700093,2.445307,2.920405,0.087532,0.884379
