# time tau1 tau2 tau3 tau4 tau5 tau6
0.000000,-42.979218,350.622329,155.743831,72.529556,0.000685,-0.430480
0.010000,-39.519883,322.407991,143.203094,66.721304,0.000616,-0.396041
0.020000,-36.205366,295.076734,131.144704,61.376819,0.029628,-0.504298
0.030000,-33.022522,268.655769,119.543617,56.455876,0.111470,-0.688588
0.040000,-29.974985,243.148886,108.361094,51.923317,0.248376,-0.909274
0.050000,-27.084252,218.569035,97.569811,47.747624,0.423715,-1.143068
0.060000,-24.364966,194.948231,87.161441,43.900026,0.604002,-1.376565
0.070000,-21.791312,172.335636,77.145101,40.353999,0.744228,-1.602336
0.080000,-19.276424,150.790181,67.541582,37.084951,0.798328,-1.816541
0.090000,-16.683718,130.371110,58.376190,34.069847,0.732578,-2.017453
0.100000,-13.871711,111.128311,49.671766,31.286722,0.536562,-2.204513
0.110000,-10.751757,93.093881,41.442917,28.714267,0.227077,-2.377749
0.120000,-7.328400,76.276201,33.692165,26.331784,-0.155860,-2.537459
0.130000,-3.701119,60.657308,26.408339,24.119617,-0.558327,-2.684090
0.140000,-0.025908,46.193560,19.567108,22.059945,-0.923504,-2.818211
0.150000,3.546195,32.818984,13.133167,20.137572,-1.201553,-2.940514
0.160000,6.927086,20.450485,7.063490,18.340420,-1.356788,-3.051804
0.170000,10.121765,8.994078,1.311050,16.659535,-1.371629,-3.152961
0.180000,13.218416,-1.648517,-4.171399,15.088655,-1.247428,-3.244887
0.190000,16.342674,-11.573450,-9.427801,13.623495,-1.002652,-3.328453
0.200000,19.594591,-20.868899,-14.495718,12.261015,-0.669043,-3.404448
0.210000,22.993196,-29.610180,-19.403871,10.998818,-0.286519,-3.473557
0.220000,26.449835,-37.856108,-24.170444,9.834778,0.102418,-3.536348
0.230000,29.779617,-45.646861,-28.802293,8.766859,0.458047,-3.593287
0.240000,32.745640,-53.003466,-33.295128,7.793023,0.747914,-3.644755
0.250000,35.119000,-59.928873,-37.634650,6.911128,0.949995,-3.691074
0.260000,36.733411,-66.410416,-41.798504,6.118760,1.054247,-3.732531
0.270000,43.792420,-40.747444,-32.034871,14.929083,2.271357,-3.769948
0.280000,45.094657,-44.411559,-35.469110,15.067010,2.216039,-3.802934
0.290000,31.037575,-116.368615,-68.176048,-5.310709,-0.363125,-3.846807
0.300000,28.529518,-122.582901,-71.702710,-6.533237,-0.534917,-3.899388
0.310000,33.641470,-90.917021,-59.140867,3.448991,0.457763,-3.921301
0.320000,31.558371,-94.081438,-61.635238,3.095400,0.279846,-3.920666
0.330000,32.137481,-91.737466,-61.091054,2.224587,0.766594,-3.924727
0.340000,29.268959,-92.902522,-62.618827,1.920363,0.625040,-3.929607
0.350000,20.877376,-103.671650,-69.621305,2.902654,-0.631731,-3.932570
0.360000,18.189105,-104.921479,-70.969629,2.757430,-0.598532,-3.935785
0.370000,17.747468,-100.109205,-68.833777,1.948443,0.042698,-3.940098
0.380000,14.611374,-99.401556,-69.291528,1.801109,0.140035,-3.943589
0.390000,14.501657,-93.484450,-68.129425,2.052829,0.940854,-3.945126
0.400000,11.362014,-91.443854,-68.081004,1.954415,1.194660,-3.944320
0.410000,3.045145,-98.918049,-70.575685,1.031072,-0.088040,-3.943543
0.420000,0.862280,-96.496743,-69.979938,0.876982,-0.101082,-3.942882
0.430000,1.515985,-88.379044,-67.757371,1.163819,0.801907,-3.939339
0.440000,1.857816,-81.991751,-66.342674,0.847493,1.851802,-3.933324
0.450000,0.550137,-78.236306,-65.397173,0.698325,2.119411,-3.926762
0.460000,-4.846565,-80.792178,-65.439955,0.958461,-0.039673,-3.920460
0.470000,-6.169593,-77.011015,-64.181820,0.841311,-0.316356,-3.912388
0.480000,-2.677739,-66.134875,-61.586157,0.554062,2.008722,-3.903047
0.490000,-3.164893,-61.854149,-60.357016,0.421306,2.098378,-3.894003
0.500000,-8.949821,-64.995233,-60.563220,0.175092,-0.648466,-3.884836
0.510000,-10.276174,-60.983382,-59.131328,0.046610,-1.007070,-3.874015
0.520000,-5.356828,-49.474245,-56.335605,-0.046656,1.792144,-3.861940
0.530000,-5.784445,-45.267728,-55.062702,-0.164993,1.772470,-3.849622
0.540000,-13.141229,-48.686424,-55.015424,-0.207806,-1.698377,-3.836780
0.550000,-11.407965,-41.960173,-53.098415,-0.311817,-0.642231,-3.822976
0.560000,-8.322309,-34.255145,-51.142559,-0.434816,1.039656,-3.809003
0.570000,-14.363902,-36.581790,-50.790093,-0.498550,-1.790354,-3.794440
0.580000,-11.940771,-30.080103,-48.956810,-0.581616,-0.509487,-3.779743
0.590000,-9.284516,-23.485722,-47.213699,-0.647517,0.896531,-3.764847
0.600000,-15.026895,-26.345193,-46.787760,-0.673492,-1.897376,-3.749113
0.610000,-12.304669,-20.177857,-45.021134,-0.722446,-0.518736,-3.733777
0.620000,-9.524556,-13.945564,-43.362363,-0.758184,0.919271,-3.718292
0.630000,-14.799163,-17.321369,-42.835845,-0.760119,-1.737950,-3.701972
0.640000,-12.066247,-11.553498,-41.148997,-0.774947,-0.371414,-3.686266
0.650000,-9.295995,-5.723374,-39.585544,-0.776438,1.012394,-3.670405
0.660000,-12.534481,-7.453316,-38.765787,-0.760160,-0.639817,-3.654001
0.670000,-12.309092,-5.162200,-37.468870,-0.742498,-0.571024,-3.637871
0.680000,-11.237420,-1.972788,-36.118612,-0.717443,-0.107703,-3.621740
0.690000,-10.971740,0.053407,-34.884022,-0.685618,-0.056481,-3.605537
0.700000,-10.681692,1.940701,-33.665452,-0.648526,-0.012176,-3.589336
0.710000,-10.361191,3.692821,-32.463894,-0.607016,0.026546,-3.573157
0.720000,-10.014395,5.309705,-31.282225,-0.561926,0.058414,-3.557014
0.730000,-9.640173,6.796846,-30.122651,-0.514040,0.084880,-3.540922
0.740000,-9.242705,8.154357,-28.987474,-0.464104,0.105572,-3.524894
0.750000,-8.823241,9.387379,-27.878897,-0.412800,0.121973,-3.508941
0.760000,-8.386752,10.497147,-26.798956,-0.360762,0.134155,-3.493075
0.770000,-7.936130,11.488467,-25.749673,-0.308555,0.143407,-3.477304
0.780000,-7.476258,12.363591,-24.732726,-0.256691,0.150019,-3.461634
0.790000,-7.010780,13.127008,-23.749822,-0.205619,0.154929,-3.446073
