# 6-DOF UR5 robot arm csv file for CoppeliaSim animation.
# All lines beginning with # are treated as a comment and ignored.
# Each line below is of the form
# jt1ang jt2ang jt3ang jt4ang jt5ang jt6ang
# where each joint angle is expressed in radians.

-0.005142,2.672312,0.749955,0.485875,0.207424,0.759527
0.008449,2.727440,0.715087,0.509218,0.208522,0.706414
0.021851,2.780567,0.681450,0.531724,0.209261,0.653501
0.035106,2.831491,0.649696,0.553029,0.209672,0.600760
0.048249,2.880024,0.620442,0.572791,0.209791,0.548165
0.061306,2.926000,0.594259,0.590699,0.209653,0.495696
0.074296,2.969272,0.571656,0.606484,0.209299,0.443332
0.087234,3.009717,0.553072,0.619920,0.208766,0.391059
0.100128,3.047241,0.538870,0.630831,0.208092,0.338862
0.112984,3.081775,0.529334,0.639094,0.207315,0.286731
0.125805,3.113276,0.524666,0.644631,0.206469,0.234658
0.138591,-3.141456,0.524993,0.647411,0.205587,0.182639
0.151342,-3.116042,0.530373,0.647446,0.204699,0.130670
0.164057,-3.093637,0.540799,0.644778,0.203834,0.078753
0.176736,-3.074190,0.556213,0.639480,0.203017,0.026889
0.189379,-3.057635,0.576506,0.631648,0.202272,-0.024917
0.201986,-3.043888,0.601533,0.621395,0.201619,-0.076661
0.214559,-3.032854,0.631117,0.608846,0.201079,-0.128336
0.227101,-3.024427,0.665055,0.594135,0.200669,-0.179935
0.239616,-3.018495,0.703123,0.577403,0.200404,-0.231450
0.252110,-3.014937,0.745089,0.558789,0.200299,-0.282873
0.264589,-3.013630,0.790709,0.538435,0.200369,-0.334196
0.277059,-3.014449,0.839739,0.516474,0.200625,-0.385412
0.289527,-3.017175,0.891648,0.493233,0.201082,-0.436511
0.301985,-3.021224,0.944749,0.469818,0.201751,-0.487480
0.314418,-3.026104,0.997564,0.447193,0.202647,-0.538284
0.326799,-3.031419,1.048847,0.426173,0.203782,-0.588880
0.339093,-3.036872,1.097585,0.407421,0.205165,-0.639220
0.351257,-3.042262,1.143003,0.391451,0.206805,-0.689262
0.363255,-3.047773,1.185548,0.377934,0.208708,-0.738969
0.375055,-3.053565,1.225594,0.366603,0.210875,-0.788326
